Date,Category,Filename,Filepath,GitHub_URL,Hashtags,Caption,CustomCaption,Languages,Publish_Timestamp
2025-07-12 18:00:00,White,KadhalThinamThinam210.png,f:\Quotes\InstaAutomation\KadhalThinamThinamInsta\White\KadhalThinamThinam210.png,https://raw.githubusercontent.com/mr-php20/amiableWrites/refs/heads/main/White/KadhalThinamThinam210.png,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #Arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!",,"Tamil, English",1752323400
2025-07-13 18:00:00,Black,KadhalThinamThinam229.png,f:\Quotes\InstaAutomation\KadhalThinamThinamInsta\Black\KadhalThinamThinam229.png,https://raw.githubusercontent.com/mr-php20/amiableWrites/refs/heads/main/Black/KadhalThinamThinam229.png,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #Arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!",,"Tamil, English",1752409800
2025-07-14 18:00:00,Color,0039_Blue_KadhalThinamThinam284.png,f:\Quotes\InstaAutomation\KadhalThinamThinamInsta\Spectrum\0039_Blue_KadhalThinamThinam284.png,https://raw.githubusercontent.com/mr-php20/amiableWrites/refs/heads/main/Spectrum/0039_Blue_KadhalThinamThinam284.png,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #Arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!",,"Tamil, English",1752496200
2025-07-15 18:00:00,White,KadhalThinamThinam218.png,f:\Quotes\InstaAutomation\KadhalThinamThinamInsta\White\KadhalThinamThinam218.png,https://raw.githubusercontent.com/mr-php20/amiableWrites/refs/heads/main/White/KadhalThinamThinam218.png,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #Arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!",,"Tamil, English",1752582600
2025-07-16 18:00:00,Black,KadhalThinamThinam230.png,f:\Quotes\InstaAutomation\KadhalThinamThinamInsta\Black\KadhalThinamThinam230.png,https://raw.githubusercontent.com/mr-php20/amiableWrites/refs/heads/main/Black/KadhalThinamThinam230.png,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #Arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!",,"Tamil, English",1752669000
2025-07-17 18:00:00,Color,0040_Blue_KadhalThinamThinam132.png,f:\Quotes\InstaAutomation\KadhalThinamThinamInsta\Spectrum\0040_Blue_KadhalThinamThinam132.png,https://raw.githubusercontent.com/mr-php20/amiableWrites/refs/heads/main/Spectrum/0040_Blue_KadhalThinamThinam132.png,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #Arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!",,"Tamil, English",1752755400
2025-07-18 18:00:00,White,KadhalThinamThinam219.png,f:\Quotes\InstaAutomation\KadhalThinamThinamInsta\White\KadhalThinamThinam219.png,https://raw.githubusercontent.com/mr-php20/amiableWrites/refs/heads/main/White/KadhalThinamThinam219.png,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #Arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!",,"Tamil, English",1752841800
2025-07-19 18:00:00,Black,KadhalThinamThinam231.png,f:\Quotes\InstaAutomation\KadhalThinamThinamInsta\Black\KadhalThinamThinam231.png,https://raw.githubusercontent.com/mr-php20/amiableWrites/refs/heads/main/Black/KadhalThinamThinam231.png,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #Arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!",,"Tamil, English",1752928200
2025-07-20 18:00:00,Color,0041_Blue_KadhalThinamThinam259.png,f:\Quotes\InstaAutomation\KadhalThinamThinamInsta\Spectrum\0041_Blue_KadhalThinamThinam259.png,https://raw.githubusercontent.com/mr-php20/amiableWrites/refs/heads/main/Spectrum/0041_Blue_KadhalThinamThinam259.png,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #Arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!",,"Tamil, English",1753014600
2025-07-21 18:00:00,White,KadhalThinamThinam221.png,f:\Quotes\InstaAutomation\KadhalThinamThinamInsta\White\KadhalThinamThinam221.png,https://raw.githubusercontent.com/mr-php20/amiableWrites/refs/heads/main/White/KadhalThinamThinam221.png,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #Arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!",,"Tamil, English",1753101000
2025-07-22 18:00:00,Black,KadhalThinamThinam243.png,f:\Quotes\InstaAutomation\KadhalThinamThinamInsta\Black\KadhalThinamThinam243.png,https://raw.githubusercontent.com/mr-php20/amiableWrites/refs/heads/main/Black/KadhalThinamThinam243.png,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #Arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!",,"Tamil, English",1753187400
2025-07-23 18:00:00,Color,0042_Blue_KadhalThinamThinam264.png,f:\Quotes\InstaAutomation\KadhalThinamThinamInsta\Spectrum\0042_Blue_KadhalThinamThinam264.png,https://raw.githubusercontent.com/mr-php20/amiableWrites/refs/heads/main/Spectrum/0042_Blue_KadhalThinamThinam264.png,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #Arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!",,"Tamil, English",1753273800
2025-07-24 18:00:00,White,KadhalThinamThinam222.png,f:\Quotes\InstaAutomation\KadhalThinamThinamInsta\White\KadhalThinamThinam222.png,https://raw.githubusercontent.com/mr-php20/amiableWrites/refs/heads/main/White/KadhalThinamThinam222.png,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #Arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!",,"Tamil, English",1753360200
2025-07-25 18:00:00,Black,KadhalThinamThinam244.png,f:\Quotes\InstaAutomation\KadhalThinamThinamInsta\Black\KadhalThinamThinam244.png,https://raw.githubusercontent.com/mr-php20/amiableWrites/refs/heads/main/Black/KadhalThinamThinam244.png,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #Arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!",,"Tamil, English",1753446600
2025-07-26 18:00:00,Color,0043_Blue_KadhalThinamThinam323.png,f:\Quotes\InstaAutomation\KadhalThinamThinamInsta\Spectrum\0043_Blue_KadhalThinamThinam323.png,https://raw.githubusercontent.com/mr-php20/amiableWrites/refs/heads/main/Spectrum/0043_Blue_KadhalThinamThinam323.png,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #Arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!",,"Tamil, English",1753533000
2025-07-27 18:00:00,White,KadhalThinamThinam232.png,f:\Quotes\InstaAutomation\KadhalThinamThinamInsta\White\KadhalThinamThinam232.png,https://raw.githubusercontent.com/mr-php20/amiableWrites/refs/heads/main/White/KadhalThinamThinam232.png,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #Arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!",,"Tamil, English",1753619400
2025-07-28 18:00:00,Black,KadhalThinamThinam246.png,f:\Quotes\InstaAutomation\KadhalThinamThinamInsta\Black\KadhalThinamThinam246.png,https://raw.githubusercontent.com/mr-php20/amiableWrites/refs/heads/main/Black/KadhalThinamThinam246.png,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #Arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!",,"Tamil, English",1753705800
2025-07-29 18:00:00,Color,0044_Blue_KadhalThinamThinam145.png,f:\Quotes\InstaAutomation\KadhalThinamThinamInsta\Spectrum\0044_Blue_KadhalThinamThinam145.png,https://raw.githubusercontent.com/mr-php20/amiableWrites/refs/heads/main/Spectrum/0044_Blue_KadhalThinamThinam145.png,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #Arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!",,"Tamil, English",1753792200
2025-07-30 18:00:00,White,KadhalThinamThinam234.png,f:\Quotes\InstaAutomation\KadhalThinamThinamInsta\White\KadhalThinamThinam234.png,https://raw.githubusercontent.com/mr-php20/amiableWrites/refs/heads/main/White/KadhalThinamThinam234.png,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #Arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!",,"Tamil, English",1753878600
2025-07-31 18:00:00,Black,KadhalThinamThinam248.png,f:\Quotes\InstaAutomation\KadhalThinamThinamInsta\Black\KadhalThinamThinam248.png,https://raw.githubusercontent.com/mr-php20/amiableWrites/refs/heads/main/Black/KadhalThinamThinam248.png,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #Arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!",,"Tamil, English",1753965000
2025-08-01 18:00:00,Color,0045_Blue_KadhalThinamThinam325.png,f:\Quotes\InstaAutomation\KadhalThinamThinamInsta\Spectrum\0045_Blue_KadhalThinamThinam325.png,https://raw.githubusercontent.com/mr-php20/amiableWrites/refs/heads/main/Spectrum/0045_Blue_KadhalThinamThinam325.png,"#amiablewrites #kadhalthinamthinam #meendumorkadhalmazhai #karpanaiyokadhalvasam #peachhouseperson #Arivalan

#TamilKavithai #TamilPoetry #TamilLovePoems #KadhalKavithai #RomanticKavithai #TamilKadhal #TamilQuotes #TamilKadhalKavithaigal #RomanticQuotes #TamilKavithaigal #TamilLoveQuotes #TamilSadQuotes #TamilThathuvangal #TamilKavidhai #TamilPoems #TamilKavithaikal #TamilLoveStory #PoetryInTamil #LoveInTamil #TamilRomanticQuotes #TamilInstaPoetry #TamilQuoteLovers #InstaKavithai #KadhalInstagram","Save this poem as your little love reminder to brighten your day. If it touched your heart, leave a ❤, and share it with someone who needs to hear this. Let's spread love... save it, share it!

இக்கவிதையை உங்கள் நாளை சிறப்பாக்கும் காதல் நினைவாக சேமியுங்கள். இதன் உணர்வுகள் உங்கள் இதயத்தை தழுவி இருந்தால், ❤ கொடுக்கவும், இதை உணர வேண்டியவருடன் பகிரவும். காதலை பரப்புவோம்... சேமியுங்கள், பகிருங்கள்!",,"Tamil, English",1754051400
